price,usdprice
78,1.1952
75,1.1492
73,1.1186
64.16,0.9831
70,1.0726
82,1.2565
23.77,0.3642
44.87,0.6876
17.07,0.2616
38,0.5823
20,0.3065
25,0.3831
42,0.6436
18,0.2758
42,0.6436
45,0.6895
274.67,4.2089
74.67,1.1442
107.07,1.6407
86.8,1.3301
70,1.0726
82,1.2565
94,1.4404
68,1.042
52.5,0.8045
61,0.9347
71.33,1.093
44.53,0.6823
52.5,0.8045
10,0.1532
34,0.521
20,0.3065
24,0.3678
40,0.6129
18,0.2758
42,0.6436
40.53,0.6211
230,3.5244
80,1.2259
120,1.8388
100,1.5323
64,0.9807
95,1.4557
95,1.4557
70,1.0726
65,0.996
70,1.0726
80,1.2259
51,0.7815
65.67,1.0063
13,0.1992
25.73,0.3943
21.47,0.329
27,0.4137
47,0.7202
20,0.3065
43.93,0.6732
39.67,0.6079
210,3.2179
80,1.2259
156,2.3904
98,1.5017
75,1.1492
85,1.3025
105,1.6089
71.32,1.0929
52,0.7968
69.32,1.0622
69.97,1.0722
48.53,0.7436
58.67,0.899
22.9,0.3509
25,0.3831
22,0.3371
25,0.3831
46,0.7049
18,0.2758
43.4,0.665
47.67,0.7305
220,3.3711
78,1.1952
151.16,2.3163
90,1.3791
76,1.1646
85,1.3025
100,1.5323
73.26,1.1226
63.52,0.9733
63,0.9654
70.84,1.0855
45,0.6895
70.17,1.0752
14.28,0.2188
31,0.475
23,0.3524
28,0.4291
17,0.2605
43.24,0.6626
36.07,0.5527
180,2.7582
84.13,1.2892
106.21,1.6275
86,1.3178
67.68,1.0371
52.55,0.8052
70.1,1.0742
66.87,1.0247
42.76,0.6552
58.52,0.8967
16.79,0.2573
32,0.4903
24,0.3678
30,0.4597
17,0.2605
44,0.6742
50,0.7662
180,2.7582
91,1.3944
150,2.2985
126,1.9307
91,1.3944
75,1.1492
61,0.9347
70,1.0726
75,1.1492
50.79,0.7783
72.63,1.1129
11,0.1686
34,0.521
24,0.3678
25,0.3831
42,0.6436
18,0.2758
44,0.6742
43.13,0.6609
260,3.9841
75,1.1492
145.65,2.2318
103,1.5783
81,1.2412
101,1.5477
104,1.5936
79.13,1.2125
55,0.8428
73.65,1.1286
70,1.0726
42.75,0.6551
37.29,0.5714
22,0.3371
34,0.521
37,0.567
36,0.5516
36,0.5516
11,0.1686
43,0.6589
55,0.8428
220,3.3711
90,1.3791
140,2.1453
132,2.0227
80.47,1.2331
90,1.3791
88.21,1.3517
86,1.3178
105,1.6089
77,1.1799
103,1.5783
39.59,0.6067
46.76,0.7165
15.88,0.2433
47,0.7202
32,0.4903
43,0.6589
36,0.5516
15,0.2298
49,0.7508
46,0.7049
148.5,2.2755
74.35,1.1393
124.12,1.9019
117,1.7928
67.53,1.0348
78,1.1952
83,1.2718
73.1,1.1201
65.37,1.0017
79.8,1.2228
99.95,1.5316
25.19,0.386
40.87,0.6263
30.92,0.4738
42,0.6436
33,0.5057
29,0.4444
45,0.6895
11,0.1686
45.88,0.703
62.56,0.9586
166.57,2.5524
93,1.4251
101,1.5477
122,1.8694
77,1.1799
89,1.3638
98,1.5017
85,1.3025
63,0.9654
78,1.1952
90,1.3791
50.21,0.7694
48.96,0.7502
20.92,0.3206
42.8,0.6558
42.91,0.6575
41.32,0.6332
41.81,0.6407
9,0.1379
43,0.6589
59.92,0.9182
180,2.7582
85.45,1.3094
142.55,2.1843
151.55,2.3222
65.8,1.0083
84,1.2872
79.58,1.2194
69.78,1.0693
79.59,1.2196
81.47,1.2484
39.68,0.608
38.32,0.5872
25.68,0.3935
38,0.5823
27,0.4137
40,0.6129
42,0.6436
10,0.1532
41,0.6283
64.48,0.988
205,3.1413
94,1.4404
64,0.9807
88,1.3485
76,1.1646
61,0.9347
67,1.0267
84,1.2872
48.46,0.7426
30,0.4597
11.1,0.1701
20,0.3065
25,0.3831
47.63,0.7298
48,0.7355
16,0.2452
42,0.6436
45.31,0.6943
250,3.8308
63,0.9654
118,1.8082
85.34,1.3077
63.93,0.9796
70,1.0726
84.31,1.2919
72,1.1033
52,0.7968
65,0.996
65,0.996
39.1,0.5991
49.41,0.7571
15.77,0.2416
25.45,0.39
18.64,0.2856
22,0.3371
42,0.6436
17,0.2605
42.82,0.6561
40.1,0.6145
200,3.0647
78.31,1.2
138.46,2.1217
86.76,1.3295
68,1.042
75.18,1.152
97.76,1.498
60.74,0.9307
46.88,0.7184
60.07,0.9205
55.37,0.8485
36.68,0.5621
50,0.7662
11,0.1686
23,0.3524
19,0.2911
21,0.3218
46,0.7049
16,0.2452
40,0.6129
45,0.6895
220,3.3711
63,0.9654
123,1.8848
89,1.3638
71,1.088
85.93,1.3167
77,1.1799
53,0.8121
65,0.996
72,1.1033
25.97,0.3979
39,0.5976
15,0.2298
24,0.3678
19,0.2911
20,0.3065
50,0.7662
15.33,0.2349
42.48,0.6509
34,0.521
214,3.2792
62,0.95
119,1.8235
90,1.3791
62,0.95
80,1.2259
80,1.2259
64,0.9807
52,0.7968
59,0.9041
74,1.1339
30.38,0.4655
46.81,0.7173
11.12,0.1704
25,0.3831
26,0.3984
22,0.3371
40,0.6129
9,0.1379
42.54,0.6519
45,0.6895
180,2.7582
75,1.1492
115,1.7622
90.33,1.3842
83.92,1.2859
81,1.2412
82.92,1.2706
76,1.1646
67,1.0267
72,1.1033
75,1.1492
40.81,0.6253
48.92,0.7496
21.87,0.3351
28,0.4291
22,0.3371
33.27,0.5098
41,0.6283
18,0.2758
44.77,0.686
46.77,0.7167
215.9,3.3083
80,1.2259
120,1.8388
105.23,1.6125
76,1.1646
89.23,1.3673
103.23,1.5818
79.5,1.2182
54.73,0.8386
72.83,1.116
73.93,1.1329
38.47,0.5895
51.87,0.7948
18.97,0.2907
2428.26,37.209
29.53,0.4525
2300,35.2436
30,0.4597
31.9,0.4888
43,0.6589
43,0.6589
18,0.2758
3718.26,56.9761
42.93,0.6578
54.53,0.8356
250,3.8308
91.45,1.4013
132.42,2.0291
130.83,2.0048
67.9,1.0405
85.73,1.3137
84.83,1.2999
78.33,1.2003
77.61,1.1892
68.16,1.0444
83.39,1.2778
80.39,1.2318
49.17,0.7534
47.2,0.7233
20,0.3065
25,0.3831
29,0.4444
28,0.4291
64,0.9807
20,0.3065
52.68,0.8072
66,1.0113
200,3.0647
72,1.1033
115,1.7622
94,1.4404
88,1.3485
98,1.5017
122,1.8694
85,1.3025
63,0.9654
80,1.2259
72.14,1.1054
41.58,0.6371
35,0.5363
30.29,0.4641
30,0.4597
25,0.3831
65,0.996
22,0.3371
52.06,0.7977
360,5.5164
109,1.6702
93,1.4251
98,1.5017
100,1.5323
140,2.1453
68.82,1.0546
92.94,1.4241
15,0.2298
25.56,0.3917
40,0.6129
32.35,0.4957
50,0.7662
10,0.1532
52.94,0.8112
60,0.9194
200,3.0647
90,1.3791
60,0.9194
75,1.1492
60,0.9194
44.44,0.681
64.44,0.9874
11.06,0.1695
28,0.4291
25,0.3831
34,0.521
17,0.2605
45,0.6895
50.5,0.7738
160.59,2.4608
76.86,1.1778
97,1.4864
75.18,1.152
94.18,1.4432
62.57,0.9588
50.1,0.7677
69.76,1.069
55.32,0.8477
42.88,0.6571
53.82,0.8247
10,0.1532
25,0.3831
22.13,0.3391
34,0.521
17,0.2605
44,0.6742
46.37,0.7105
180,2.7582
75.62,1.1587
96.2,1.4741
76.77,1.1764
88.73,1.3596
66,1.0113
52.86,0.81
69.93,1.0716
64.93,0.9949
42.03,0.644
48.33,0.7406
10,0.1532
25,0.3831
24,0.3678
34,0.521
17,0.2605
44,0.6742
41.57,0.637
200,3.0647
74.6,1.1431
98.68,1.5121
77.79,1.192
87.86,1.3463
93.39,1.431
63.83,0.9781
48.87,0.7489
67.13,1.0287
58.63,0.8984
41.61,0.6376
45.71,0.7004
11.04,0.1692
27.68,0.4241
22,0.3371
34,0.521
17,0.2605
43.62,0.6684
43.24,0.6626
180,2.7582
70,1.0726
90,1.3791
75.92,1.1633
78,1.1952
80,1.2259
66.25,1.0152
48.78,0.7475
65.04,0.9966
55.04,0.8434
40.19,0.6158
47.31,0.7249
21.07,0.3229
34,0.521
34,0.521
28,0.4291
36,0.5516
17,0.2605
42,0.6436
55,0.8428
250,3.8308
99.8,1.5293
136.77,2.0958
132,2.0227
72.53,1.1114
84.23,1.2907
76,1.1646
55,0.8428
76,1.1646
80,1.2259
42.17,0.6462
36.13,0.5536
17.86,0.2737
19,0.2911
22,0.3371
44,0.6742
18,0.2758
42,0.6436
46.29,0.7093
200,3.0647
75,1.1492
140,2.1453
93.43,1.4317
82.14,1.2587
102.14,1.5651
80,1.2259
80,1.2259
80,1.2259
75,1.1492
36.43,0.5582
63.57,0.9741
15.07,0.2309
28.82,0.4416
19,0.2911
23,0.3524
50,0.7662
18,0.2758
42.68,0.654
49.55,0.7593
215.38,3.3003
90.52,1.3871
153,2.3445
104,1.5936
97.75,1.4979
104,1.5936
80,1.2259
70,1.0726
80,1.2259
90.83,1.3918
43.6,0.6681
56.07,0.8592
11.07,0.1696
35,0.5363
19,0.2911
24.07,0.3688
46,0.7049
18,0.2758
42,0.6436
47.21,0.7234
196.07,3.0044
81,1.2412
153,2.3445
93,1.4251
84,1.2872
102,1.563
77,1.1799
71.14,1.0901
80.29,1.2303
72,1.1033
33.89,0.5193
43.39,0.6649
8.67,0.1329
27.2,0.4168
18.77,0.2876
22,0.3371
38,0.5823
17,0.2605
42.1,0.6451
33.6,0.5149
150,2.2985
69,1.0573
116.2,1.7806
81.9,1.255
78.6,1.2044
87.9,1.3469
57.3,0.878
48.17,0.7381
57.4,0.8796
58.7,0.8995
35.67,0.5466
39.67,0.6079
13.5,0.2069
30,0.4597
22,0.3371
24,0.3678
39.27,0.6017
16,0.2452
43.44,0.6656
44.44,0.681
260,3.9841
75,1.1492
115,1.7622
85.06,1.3034
85.67,1.3127
95,1.4557
60.91,0.9333
52.67,0.8071
58.89,0.9024
57.33,0.8785
21.94,0.3362
41.11,0.6299
10.53,0.1614
26,0.3984
17,0.2605
20,0.3065
40,0.6129
16,0.2452
42,0.6436
36,0.5516
243,3.7236
64,0.9807
125,1.9154
107,1.6396
81.87,1.2545
88,1.3485
74,1.1339
50,0.7662
60,0.9194
60,0.9194
31.87,0.4884
38.07,0.5834
18.4,0.2819
3200,49.0346
36,0.5516
2400,36.776
30.23,0.4632
30.93,0.474
37,0.567
37,0.567
17.07,0.2616
42.77,0.6554
60,0.9194
220,3.3711
102.66,1.5731
131.83,2.0201
120,1.8388
71.23,1.0915
91.27,1.3986
77,1.1799
70.93,1.0869
61.21,0.9379
74.72,1.145
73.59,1.1276
42.13,0.6456
40.5,0.6206
20,0.3065
35.47,0.5435
33,0.5057
31,0.475
34,0.521
17,0.2605
42,0.6436
55.87,0.8561
220,3.3711
93,1.4251
147.86,2.2657
73.2,1.1217
91.6,1.4036
75.21,1.1525
74.61,1.1433
76.79,1.1767
40.33,0.618
38.33,0.5873
15.97,0.2447
35.27,0.5405
30,0.4597
35,0.5363
17,0.2605
42,0.6436
57.27,0.8776
220,3.3711
102.67,1.5732
134.6,2.0625
72.53,1.1114
91.23,1.3979
75.2,1.1523
73.17,1.1212
76.8,1.1768
40.53,0.6211
37.03,0.5674
26,0.3984
28,0.4291
27,0.4137
28,0.4291
40,0.6129
12,0.1839
42,0.6436
44,0.6742
194,2.9727
72,1.1033
116,1.7775
110,1.6856
64,0.9807
84,1.2872
82.9,1.2703
103.9,1.5921
75,1.1492
80,1.2259
112.65,1.7262
37.33,0.572
40,0.6129
17.2,0.2636
31,0.475
31,0.475
40,0.6129
19,0.2911
50,0.7662
53,0.8121
178,2.7276
70,1.0726
115,1.7622
103,1.5783
80.78,1.2378
69,1.0573
76,1.1646
78.89,1.2089
48.3,0.7401
58,0.8888
7.19,0.1102
22,0.3371
17,0.2605
22,0.3371
48,0.7355
18,0.2758
41.62,0.6378
34.62,0.5305
200,3.0647
73,1.1186
118,1.8082
82.88,1.27
70.23,1.0762
78,1.1952
92,1.4097
67.21,1.0299
47.9,0.734
57.48,0.8808
56.66,0.8682
41.54,0.6365
51.92,0.7956
11.46,0.1756
25,0.3831
18,0.2758
20.12,0.3083
52,0.7968
14,0.2145
42.31,0.6483
46.04,0.7055
160,2.4517
81.44,1.2479
131,2.0074
99.88,1.5305
81,1.2412
101,1.5477
109,1.6702
69.07,1.0584
52,0.7968
56,0.8581
63,0.9654
30.77,0.4715
34.77,0.5328
10.38,0.1591
25.65,0.393
18.15,0.2781
21.08,0.323
52,0.7968
18,0.2758
41.92,0.6424
45.73,0.7007
226.92,3.4772
87.69,1.3437
120.41,1.8451
107.23,1.6431
80.5,1.2335
87.35,1.3385
106.5,1.6319
72.76,1.1149
50,0.7662
71.17,1.0906
72.14,1.1054
41.85,0.6413
53.27,0.8163
10,0.1532
25.65,0.393
20,0.3065
25,0.3831
50,0.7662
18,0.2758
43,0.6589
48,0.7355
225,3.4477
92,1.4097
150.52,2.3065
133.08,2.0392
79.46,1.2176
100,1.5323
123.92,1.8989
83.97,1.2867
66.62,1.0208
86.45,1.3247
84.66,1.2973
46.73,0.7161
60,0.9194
21.38,0.3276
23,0.3524
21,0.3218
24,0.3678
42,0.6436
18,0.2758
42.38,0.6494
41.56,0.6368
224.07,3.4335
85,1.3025
138,2.1146
88.48,1.3558
82.04,1.2571
106.86,1.6375
80,1.2259
85,1.3025
80,1.2259
90,1.3791
26.52,0.4064
37.22,0.5703
17.82,0.2731
36.32,0.5565
23,0.3524
26.11,0.4001
40.37,0.6186
10,0.1532
45.43,0.6961
41.83,0.641
157.68,2.4162
73.22,1.122
150,2.2985
109.64,1.68
75,1.1492
80.79,1.238
91.61,1.4038
73.85,1.1316
72.15,1.1056
74.56,1.1425
81.7,1.2519
37.54,0.5752
57.32,0.8783
10.1,0.1548
29.67,0.4546
23,0.3524
38,0.5823
9,0.1379
44,0.6742
43.63,0.6686
140,2.1453
76.9,1.1784
146.9,2.251
99,1.517
75.8,1.1615
86.37,1.3235
94,1.4404
68.9,1.0558
53.35,0.8175
73.94,1.133
67.52,1.0346
44.5,0.6819
64.48,0.988
15.9,0.2483
29.82,0.4656
23.82,0.372
26.32,0.411
42.14,0.658
15.07,0.2353
42.5,0.6636
45.24,0.7064
204.77,3.1975
79.13,1.2356
127.32,1.9881
106.63,1.6651
73.01,1.1401
86.61,1.3524
93.79,1.4646
76.84,1.1999
63,0.9838
73.75,1.1516
77.99,1.2178
43.44,0.6783
36.88,0.5759
24.93,0.3893
33,0.5153
36,0.5621
50,0.7808
60,0.9369
12,0.1874
53.93,0.8421
74.27,1.1597
208,3.248
104,1.624
148,2.3111
93.93,1.4667
115,1.7958
87.6,1.3679
64.07,1.0005
78.67,1.2285
87.2,1.3616
59.33,0.9265
76.67,1.1972
12,0.1874
30,0.4685
27.93,0.4361
37.17,0.5804
42,0.6558
11.07,0.1729
44.1,0.6886
54.67,0.8537
242.33,3.784
78.8,1.2305
93.93,1.4667
129.67,2.0248
71.4,1.1149
84,1.3117
80.93,1.2637
80,1.2492
61.17,0.9552
79.33,1.2388
69.53,1.0857
37.17,0.5804
13.27,0.2072
15.26,0.2383
30,0.4685
26,0.406
29,0.4528
56,0.8745
12,0.1874
45.03,0.7032
47,0.7339
200,3.123
75,1.1711
90,1.4054
90,1.4054
100,1.5615
71.94,1.1234
65,1.015
75,1.1711
77.1,1.2039
50,0.7808
55,0.8588
8,0.1249
16,0.2498
21,0.3279
40.05,0.6254
14,0.2186
42,0.6558
38,0.5934
153,2.3891
70,1.0931
92,1.4366
70,1.0931
84,1.3117
88,1.3741
80,1.2492
58,0.9057
68,1.0618
88,1.3741
50,0.7808
34.5,0.5387
13.04,0.2036
3000,46.8457
32,0.4997
1645,25.6871
21,0.3279
24,0.3748
41.62,0.6499
41.62,0.6499
17.5,0.2733
41.54,0.6487
35.69,0.5573
150,2.3423
79.12,1.2355
104.31,1.6288
83.19,1.299
104.31,1.6288
109.2,1.7052
68.54,1.0703
68.54,1.0703
55,0.8588
75,1.1711
76,1.1868
45.19,0.7057
30.77,0.4805
11.7,0.1827
28,0.4372
23,0.3592
25,0.3904
44,0.6871
16,0.2498
42,0.6558
37,0.5778
220,3.4354
75,1.1711
128,1.9988
105,1.6396
85,1.3273
92,1.4366
68,1.0618
55,0.8588
65,1.015
64,0.9994
36.96,0.5771
47.57,0.7428
18.19,0.284
2600,40.5996
34,0.5309
1800.48,28.1149
19.77,0.3087
23.16,0.3616
42,0.6558
42,0.6558
17,0.2655
3667.1,57.2626
40.77,0.6366
53,0.8276
231,3.6071
88,1.3741
164.52,2.569
120.65,1.884
78,1.218
102.65,1.6029
109.68,1.7127
83.35,1.3015
83.35,1.3015
76.65,1.1969
84.87,1.3253
88.81,1.3868
55.32,0.8638
43.19,0.6744
21.89,0.3418
42,0.6558
30,0.4685
28,0.4372
50,0.7808
17,0.2655
42.47,0.6632
58.74,0.9172
240,3.7477
111.38,1.7392
170,2.6546
159,2.4828
81.28,1.2692
96,1.4991
113.63,1.7744
90.61,1.4149
73.16,1.1424
89.44,1.3966
96.58,1.5081
55.21,0.8621
31.53,0.4923
19.6,0.3061
26.32,0.411
20.76,0.3242
24,0.3748
48,0.7495
48,0.7495
17,0.2655
41,0.6402
54,0.8432
210,3.2792
71.68,1.1193
107.36,1.6765
94,1.4678
67,1.0462
80,1.2492
79,1.2336
70,1.0931
52,0.812
65,1.015
62,0.9681
34,0.5309
34.52,0.539
13,0.203
24,0.3748
21,0.3279
24,0.3748
50,0.7808
17,0.2655
41,0.6402
51,0.7964
220,3.4354
76.33,1.1919
92.2,1.4397
85,1.3273
66.04,1.0312
78.42,1.2245
75.58,1.1802
73,1.1399
64.16,1.0019
70,1.0931
82,1.2804
38,0.5934
45,0.7027
17.67,0.2759
38,0.5934
20,0.3123
25,0.3904
42,0.6558
18,0.2811
37.83,0.5907
45,0.7027
280,4.3723
74.67,1.166
107.07,1.6719
100.69,1.5723
70,1.0931
90.28,1.4097
95.67,1.4939
68,1.0618
52.5,0.8198
61,0.9525
71.33,1.1138
55,0.8588
56.67,0.8849
10,0.1562
34,0.5309
20,0.3123
24,0.3748
40,0.6246
18,0.2811
42,0.6558
40,0.6246
230,3.5915
80,1.2492
120,1.8738
100,1.5615
64,0.9994
95,1.4834
95,1.4834
70,1.0931
65,1.015
70,1.0931
80,1.2492
51.61,0.8059
56.61,0.884
13,0.203
27,0.4216
22,0.3435
27,0.4216
47,0.7339
20,0.3123
42,0.6558
39,0.609
210,3.2792
80,1.2492
156,2.436
97.03,1.5151
75,1.1711
85,1.3273
105,1.6396
71.32,1.1137
52,0.812
69.32,1.0824
69.97,1.0926
45,0.7027
55.16,0.8613
20.81,0.325
25,0.3904
22,0.3435
25,0.3904
46,0.7183
18,0.2811
42.84,0.669
45.68,0.7133
220,3.4354
78,1.218
151.16,2.3604
93.48,1.4597
76,1.1868
85,1.3273
100,1.5615
73.26,1.144
63.52,0.9919
63,0.9838
70.84,1.1062
50.97,0.7959
59.35,0.9268
12.32,0.1924
30.84,0.4816
23.84,0.3723
28,0.4372
17,0.2655
42.39,0.6619
35.1,0.5481
180,2.8107
84.13,1.3137
116.65,1.8215
86,1.3429
67.68,1.0568
52.55,0.8206
70.1,1.0946
66.87,1.0442
46.39,0.7244
40.81,0.6373
14.03,0.2191
32,0.4997
24,0.3748
30,0.4685
17,0.2655
44,0.6871
50,0.7808
180,2.8107
91,1.421
150,2.3423
126,1.9675
91,1.421
75,1.1711
61,0.9525
70,1.0931
75,1.1711
51.21,0.7997
44.38,0.693
13.43,0.2097
34,0.5309
24,0.3748
25,0.3904
42,0.6558
18,0.2811
43.22,0.6749
38.17,0.596
260,4.06
75,1.1711
145.65,2.2744
106.91,1.6694
79.11,1.2353
103.61,1.6179
104,1.624
79.13,1.2356
55,0.8588
73.65,1.1501
70,1.0931
44.35,0.6925
23.26,0.3632
22,0.3435
34,0.5309
37,0.5778
36,0.5621
36,0.5621
11,0.1718
41.48,0.6477
55,0.8588
220,3.4354
90,1.4054
140,2.1861
132,2.0612
83,1.2961
90,1.4054
92,1.4366
86,1.3429
105,1.6396
77,1.2024
103,1.6084
48,0.7495
36.57,0.571
18,0.2811
44.45,0.6941
30.9,0.4825
39.63,0.6188
36,0.5621
14.05,0.2194
40.45,0.6316
46,0.7183
220.85,3.4486
74.35,1.161
124.12,1.9382
112.29,1.7534
68.1,1.0634
81.8,1.2773
79.95,1.2484
73.1,1.1415
65.37,1.0208
79.8,1.2461
99.95,1.5607
29.06,0.4538
25.3,0.3951
39.64,0.619
42,0.6558
33,0.5153
29,0.4528
45,0.7027
11,0.1718
43.86,0.6849
54.95,0.8581
165.32,2.5815
93,1.4522
101,1.5771
122,1.9051
77,1.2024
89,1.3898
98,1.5303
85,1.3273
63,0.9838
78,1.218
90,1.4054
48.5,0.7573
25.95,0.4052
19.14,0.2989
45.09,0.7041
45.5,0.7105
46.5,0.7261
41.81,0.6529
9.45,0.1476
43.36,0.6771
59.77,0.9333
181.82,2.8392
85.45,1.3343
142.55,2.226
157.59,2.4608
75.1,1.1727
91.15,1.4233
79.58,1.2427
69.78,1.0896
79.59,1.2428
81.47,1.2722
44.7,0.698
22.95,0.3584
26,0.406
38,0.5934
27,0.4216
40,0.6246
42,0.6558
10,0.1562
41.7,0.6512
66,1.0306
205,3.2011
94,1.4678
64,0.9994
88,1.3741
76,1.1868
61,0.9525
67,1.0462
84,1.3117
54,0.8432
30,0.4685
8.52,0.133
20,0.3123
25,0.3904
48,0.7495
48,0.7495
16,0.2498
42,0.6558
44,0.6871
250,3.9038
63,0.9838
118,1.8426
86,1.3429
68,1.0618
70,1.0931
83,1.2961
72,1.1243
52,0.812
65,1.015
65,1.015
39.55,0.6176
30.42,0.475
13.42,0.2096
27,0.4216
19,0.2967
22.37,0.3493
42,0.6558
17,0.2655
39.35,0.6145
35.36,0.5522
200,3.123
78.31,1.2228
138.46,2.1621
85,1.3273
70.31,1.0979
79.65,1.2438
95,1.4834
60.74,0.9485
46.88,0.732
60.07,0.938
55.37,0.8646
32.12,0.5016
27.12,0.4235
10,0.1562
23,0.3592
19,0.2967
21,0.3279
46,0.7183
16,0.2498
40,0.6246
45,0.7027
220,3.4354
63,0.9838
123,1.9207
89,1.3898
71,1.1087
83,1.2961
77,1.2024
53,0.8276
65,1.015
72,1.1243
36.21,0.5654
35.41,0.5529
15,0.2342
24,0.3748
19,0.2967
20,0.3123
50,0.7808
16,0.2498
42,0.6558
34,0.5309
214,3.3417
62,0.9681
119,1.8582
90,1.4054
62,0.9681
80,1.2492
80,1.2492
64,0.9994
52,0.812
59,0.9213
74,1.1555
37.42,0.5843
42.26,0.6599
12,0.1874
25,0.3904
26,0.406
22,0.3435
40,0.6246
9,0.1405
40.74,0.6362
45,0.7027
180,2.8107
75,1.1711
115,1.7958
95,1.4834
87,1.3585
85,1.3273
86,1.3429
76,1.1868
67,1.0462
72,1.1243
75,1.1711
43.33,0.6766
28.04,0.4379
21.77,0.3399
28,0.4372
22,0.3435
34,0.5309
41,0.6402
18,0.2811
44.8,0.6996
46.8,0.7308
216,3.3729
80,1.2492
120,1.8738
106,1.6552
76,1.1868
90,1.4054
104,1.624
79.5,1.2414
54.73,0.8546
72.83,1.1373
73.93,1.1544
36,0.5621
34.67,0.5414
19.03,0.2972
2495.45,38.9671
30,0.4685
2400,37.4766
30.94,0.4831
31.77,0.4961
43,0.6715
43,0.6715
18,0.2811
3469.55,54.1779
41.1,0.6418
52.84,0.8251
251.23,3.923
91.45,1.428
132.42,2.0678
129.32,2.0194
67.97,1.0614
86.48,1.3504
85.68,1.3379
77.61,1.2119
77.61,1.2119
68.16,1.0643
83.39,1.3022
80.39,1.2553
49.97,0.7803
37.42,0.5843
20,0.3123
25,0.3904
29,0.4528
28,0.4372
64,0.9994
20,0.3123
50,0.7808
66,1.0306
200,3.123
72,1.1243
115,1.7958
94,1.4678
88,1.3741
98,1.5303
122,1.9051
85,1.3273
63,0.9838
80,1.2492
72.14,1.1265
55,0.8588
35,0.5465
30,0.4685
25,0.3904
65,1.015
22,0.3435
55,0.8588
360,5.6215
109,1.7021
93,1.4522
98,1.5303
100,1.5615
140,2.1861
70,1.0931
103.85,1.6216
15,0.2342
25,0.3904
40,0.6246
30,0.4685
50,0.7808
10,0.1562
50,0.7808
60,0.9369
200,3.123
90,1.4054
60,0.9369
75,1.1711
60,0.9369
50,0.7808
70,1.0931
9.95,0.1554
26.38,0.4119
24.62,0.3844
34,0.5309
17,0.2655
43.86,0.6849
47.29,0.7384
160,2.4984
76.86,1.2002
99.86,1.5593
78.29,1.2225
98.38,1.5362
62.57,0.977
50.1,0.7823
69.76,1.0893
55.32,0.8638
43.29,0.676
31.5,0.4919
9.59,0.1498
25,0.3904
25.1,0.3919
34,0.5309
17,0.2655
42,0.6558
39.86,0.6224
180,2.8107
75.62,1.1808
98.41,1.5367
78.62,1.2277
90.9,1.4194
66,1.0306
52.86,0.8254
69.93,1.092
64.93,1.0139
41.59,0.6494
26.07,0.4071
10,0.1562
25,0.3904
24,0.3748
34,0.5309
17,0.2655
42.27,0.6601
40,0.6246
200,3.123
74.6,1.1649
100,1.5615
78.7,1.2289
91.3,1.4257
95.67,1.4939
63.83,0.9967
48.87,0.7631
67.13,1.0483
58.63,0.9155
41.2,0.6433
25.77,0.4024
9.91,0.1547
27,0.4216
22,0.3435
34,0.5309
17,0.2655
41.48,0.6477
43,0.6715
180,2.8107
70,1.0931
90,1.4054
80,1.2492
78,1.218
80,1.2492
66.25,1.0345
48.78,0.7617
65.04,1.0156
55.04,0.8595
40.87,0.6382
29.57,0.4617
20.53,0.3206
32.47,0.507
34,0.5309
28,0.4372
36,0.5621
17,0.2655
41.3,0.6449
55,0.8588
250,3.9038
99.8,1.5584
136.77,2.1357
132,2.0612
75.33,1.1763
87.43,1.3652
76,1.1868
55,0.8588
76,1.1868
80,1.2492
43.73,0.6829
17.1,0.267
20,0.3123
19,0.2967
22,0.3435
44,0.6871
18,0.2811
42,0.6558
45,0.7027
200,3.123
75,1.1711
140,2.1861
90,1.4054
80,1.2492
100,1.5615
80,1.2492
80,1.2492
80,1.2492
75,1.1711
45,0.7027
70,1.0931
13.97,0.2181
29.28,0.4572
19,0.2967
23,0.3592
50,0.7808
18,0.2811
42,0.6558
50.9,0.7948
211.72,3.3061
90.52,1.4135
153,2.3891
104,1.624
97.9,1.5287
104,1.624
80,1.2492
70,1.0931
80,1.2492
90.83,1.4183
48.28,0.7539
54.14,0.8454
15,0.2342
34.29,0.5354
19,0.2967
24,0.3748
46,0.7183
18,0.2811
42,0.6558
47,0.7339
196.43,3.0673
81,1.2648
153,2.3891
93,1.4522
84,1.3117
102,1.5928
77,1.2024
71.14,1.1109
80.29,1.2537
72,1.1243
44.71,0.6982
48.14,0.7517
9.17,0.1432
27,0.4216
18,0.2811
22,0.3435
38,0.5934
17,0.2655
40.07,0.6257
30.93,0.483
153,2.3891
69,1.0775
116.2,1.8145
84,1.3117
81.8,1.2773
90,1.4054
57.3,0.8948
48.17,0.7522
57.4,0.8963
58.7,0.9166
41.17,0.6429
33.67,0.5258
17.73,0.2769
30,0.4685
22,0.3435
24,0.3748
39.27,0.6132
16,0.2498
43.18,0.6743
44.18,0.6899
260,4.06
75,1.1711
115,1.7958
87.36,1.3641
85.64,1.3373
95,1.4834
60.91,0.9511
52.67,0.8225
58.89,0.9196
57.33,0.8952
22.73,0.3549
42.73,0.6672
14.81,0.2313
26,0.406
17,0.2655
20,0.3123
40,0.6246
16,0.2498
41.63,0.6501
36,0.5621
243,3.7945
64,0.9994
125,1.9519
120,1.8738
80,1.2492
88,1.3741
74,1.1555
50,0.7808
60,0.9369
60,0.9369
41.11,0.6419
39.59,0.6182
18.21,0.2844
3200,49.9688
36,0.5621
